N,P,K,temperature,humidity,ph,rainfall,label
21,59,18,24.423242095053027,64.01356152544386,6.390940915026183,43.177691184009824,lentil
28,69,12,23.234448353360644,70.1500397235521,6.568741825142457,36.04498513614085,lentil
20,59,17,22.473490485629974,66.61979030227121,6.46234024620401,38.92955501432168,lentil
23,64,14,25.00691609437178,70.17731174842389,6.9169231094823935,38.50768982741384,lentil
0,74,25,27.198090632084156,61.59319209169531,7.254789122536199,46.858986343553916,lentil
1,72,20,26.271885279629203,65.81711729281643,6.991827759192042,34.124887896364704,lentil
1,70,20,25.492449516415377,63.44081579580117,6.804701877308445,40.452286890960394,lentil
3,66,20,25.546038374269465,62.524187837113786,6.98703548383716,34.27659087113239,lentil
0,69,21,27.093742489229587,61.25166120493691,7.248831106146505,45.04032168617533,lentil
0,68,21,25.534871912284995,60.60770713201228,7.115905649078177,33.70204585366326,lentil
0,67,18,26.17775143035525,62.7991415426886,6.842534566634221,41.91348109579316,lentil
7,70,25,25.216546808277588,59.60011363443459,6.915580557708972,28.723495128468407,lentil
0,70,25,23.71752624215199,61.66005423780564,7.044653625991947,32.48383462640166,lentil
4,69,23,26.122206597145457,60.21883090034713,7.086768579591699,33.9761403936494,lentil
12,75,25,18.814435283235426,67.21655108476706,8.09357127186291,44.128348638310754,lentil
9,75,19,18.254661086318592,70.45498507638321,7.720612662997204,41.53586142011342,lentil
9,74,12,19.52431441713263,69.94428477691241,7.394318387846295,41.08196189197508,lentil
14,76,14,18.631679890589776,65.86268786958988,7.713387067014631,42.858997737525286,lentil
11,74,11,18.9201523388079,67.7770235186718,7.640560237887955,41.28788523278029,lentil
9,76,21,18.739509752100286,65.91561023458266,7.660190356986147,43.89391838090899,lentil
7,78,14,17.26333267977322,68.24037635817358,7.690220978886243,41.07993375156308,lentil
6,73,13,18.60294937547685,70.68209005385046,7.871334068950899,39.57714342126683,lentil
8,79,17,20.18612449744603,68.7010189158742,7.624789539553865,42.571911512018524,lentil
6,73,18,19.94871864187855,72.33097442259677,8.132147425081273,44.83677434205261,lentil
28,64,15,26.392976006198392,68.04504122553521,6.081069541784173,49.00618321458512,lentil
29,59,15,26.2081352214978,66.96730905176294,6.328963146982179,64.33925407506278,lentil
21,62,14,26.06950420851425,67.13653843588622,6.167604042786879,50.56675246274847,lentil
25,60,18,26.850407208137604,68.9215510591574,5.841332840432567,51.03853842884158,lentil
34,59,16,27.878065231504827,68.59385611179374,6.287492117515991,49.347658710749585,lentil
27,58,20,26.9656225410042,65.69872154853148,6.301540728371224,53.25418528979294,lentil
29,59,20,29.11558185418551,67.68538284998108,5.890986433139746,51.460561336607014,lentil
32,64,20,28.14401520195889,65.90894892823168,6.0815271712320005,58.56397356189003,lentil
29,60,20,27.813399154013904,64.9818089115148,6.151570539071085,55.363303657236216,lentil
29,55,20,25.643839894531517,64.3922274309782,5.969856252193205,54.91960203587718,lentil
0,73,17,23.999962150182927,64.08549399101975,7.180388941353843,45.1418035602148,lentil
0,80,16,24.42084730253436,64.79888085869695,7.022038113881837,51.67056340527222,lentil
0,71,18,21.854806870466444,63.50875442736092,7.351153029728773,42.47420812798086,lentil
3,71,16,24.61042303555663,61.642264301149616,7.473101809613503,41.81771538168303,lentil
2,71,19,25.3971461669952,63.79038635536222,7.418521672790186,46.047853355407376,lentil
0,74,14,24.017076203091932,64.77362445204331,6.740838001552799,45.2568049362906,lentil
1,78,16,23.346212165720093,63.7336547081122,7.531619797052502,48.390670120460186,lentil
1,74,20,24.04681088982778,68.26423745752423,7.292497756695917,48.58769774260333,lentil
0,67,20,22.96668786502272,63.63639978906724,7.126169572194806,45.74267971888037,lentil
0,73,17,22.557898677752366,63.888202257353804,7.123958694146686,46.6286892174042,lentil
32,70,20,26.314712740475574,61.99929031807961,7.160644539681735,44.237298177601325,lentil
32,75,22,28.460022862303866,63.37422003389761,6.720876433315262,38.941262342286535,lentil
38,67,25,25.236010574745173,64.5221532453528,6.989940503844431,49.606770175772326,lentil
35,76,26,27.274203625789053,59.7048061885217,6.876477487081288,35.299768856669886,lentil
33,75,18,26.581206058255223,62.8670823883766,6.893882350707476,47.46576528017197,lentil
31,74,26,26.319146613756985,61.27823608587824,6.77967854410234,49.494174499015806,lentil
33,74,17,27.134036054513185,63.20755774249986,6.786880391868653,40.51340899645163,lentil
36,73,20,26.18046384908619,65.11099077563829,6.805413205157243,42.392139242412874,lentil
40,76,20,26.05456399531848,64.65092223230305,6.751085363163302,40.0128610944589,lentil
38,73,17,25.991659364424677,62.268320393407606,6.7526508412771244,39.866336426374,lentil
8,65,21,20.227109731599768,67.1360230573657,6.789402466308308,57.14100142681765,lentil
10,66,28,20.268709411323222,63.37883543978137,7.009867563417836,51.360720230341165,lentil
3,64,21,18.691169322393836,62.7150344237024,7.060449427072312,54.975578987277835,lentil
4,58,29,18.068565838816262,64.3997525065574,6.708173002207269,58.07809767336411,lentil
1,64,24,20.896881459051595,64.00848965479832,6.609941885630718,54.93359851536103,lentil
7,67,25,18.523318643557694,68.35028861817939,6.73472507389848,63.07072130431724,lentil
9,66,27,19.683641800696957,62.38484924099535,6.886030213063189,47.63943968245243,lentil
9,62,23,18.42529488727812,66.17098787460078,6.506015487790265,53.7883509091414,lentil
9,66,31,18.81393663800402,65.08786533116493,6.835495318952053,49.53738548060248,lentil
0,66,26,19.13905559993198,62.164865944164596,6.699806773314434,56.2736195652232,lentil
11,52,14,25.770424134834673,68.51516576563621,5.853986716861902,32.56192074751078,lentil
9,56,20,26.199109103387002,68.11776731768241,6.035116677279832,45.57346204657156,lentil
9,58,17,27.273710544232507,67.34577630174003,6.275512293306328,43.958298550851474,lentil
12,52,20,27.179323368180757,74.77100179238644,6.65275162050413,47.318663589494875,lentil
12,55,16,27.09190581634542,64.31874809076733,6.646490881596543,42.42027624745623,lentil
13,57,20,27.311729303469328,69.43274070916085,6.013713311300252,50.14005578557372,lentil
12,56,14,26.384894003052693,67.74797608017411,6.377072979350107,50.57015031805864,lentil
6,58,12,27.214004506489516,66.93494717200426,6.117166507969008,44.96455316123184,lentil
7,55,20,26.030757392668292,65.07779767289227,6.291937395404101,49.178449531565704,lentil
8,54,15,28.06572398435094,68.03155873002486,6.397279794410605,48.92839387022858,lentil
15,72,14,27.848915476037412,69.15568239850337,6.2173928295559096,54.10060757825499,lentil
4,75,14,27.775604729362716,65.1712703443431,6.478333737740743,38.934037892776985,lentil
11,75,8,27.501362121108436,63.647116789511436,6.546649904748601,46.72624561624431,lentil
14,78,15,27.275297728522265,63.455961912366284,6.505709556055167,53.0903555382623,lentil
10,69,15,27.571491428620238,69.43144438111952,6.392520013592706,46.32008995758636,lentil
15,75,13,27.476676673741682,63.45995250191198,6.629808583546064,57.00640204290872,lentil
15,71,16,27.325708969432764,64.12294898242156,6.620837207702487,47.34101215825685,lentil
12,73,13,28.49821337321839,66.63855853351404,6.5667442563222655,49.04156337082494,lentil
7,72,14,27.931919998664952,61.48176458102271,6.774805017251563,48.25842100717198,lentil
13,69,18,27.405097391638186,66.15815196584428,6.694205828565703,51.55107785436792,lentil
11,75,23,28.98825990274462,59.497124887097634,7.090357422244406,39.508771631183485,lentil
17,75,21,29.16151554422101,62.38822303799,6.969404224074197,37.43191517756295,lentil
13,79,18,29.507221594971554,62.54861498654608,7.180224912573155,44.29280834644468,lentil
10,76,22,28.586096415870454,62.50052121062454,7.11012542584035,20.190136087082415,lentil
19,81,22,28.373003812712476,63.6242181534459,7.054085639036063,30.475295124033348,lentil
10,72,17,27.898794993451006,60.65055191846532,7.100088962172694,36.35671202009223,lentil
14,79,15,30.36441513801767,63.17450656987815,6.415439198147851,41.34178975723149,lentil
11,80,24,28.91815495799534,61.73551444725665,7.263671317415632,41.925124714311956,lentil
15,76,24,29.431540078183577,61.44233283031182,7.36367126298304,40.25132442643047,lentil
13,73,19,28.961889100105154,58.00964264905163,6.938001226688018,32.055275695367364,lentil
33,67,17,26.013780028014704,61.96326948808688,7.919235408006776,44.710794002778165,lentil
40,63,16,25.705093298551265,66.1615931699708,7.863641453527798,44.75535753365664,lentil
38,64,17,26.798767926566263,63.785054518607545,7.622513577411095,52.65251942889658,lentil
33,66,17,26.044358951306037,64.14878680561334,7.836145722447585,53.03694739492263,lentil
38,64,18,25.46435741362653,62.401638993714585,7.653228389829759,53.68447875098812,lentil
34,70,17,26.11738070096383,58.994167776828746,7.66181728375003,55.259550862291626,lentil
29,63,17,25.343748889257476,64.13357349062063,7.685495729198904,52.888092822014386,lentil
35,62,13,23.911941072653295,65.98308453664092,7.950550761416415,46.49053766555611,lentil
36,66,13,25.127184959755144,65.78558322513963,7.664508686993782,49.37243379006463,lentil
40,66,18,24.633129585931794,61.286149602819734,7.955585721882362,48.17725329836703,lentil
29,68,16,20.719044007379832,62.25384623122692,6.029285350378229,46.57598465944799,lentil
25,68,19,22.23161574231168,65.80219421427947,6.120010157417482,45.89271640257813,lentil
31,65,21,22.691548151838116,62.92864635282017,6.609885688399282,45.26060414067065,lentil
24,66,20,23.97549008215591,63.62727954358341,6.178501854567245,47.387015117238235,lentil
30,66,19,22.064378219974515,65.09262734323222,6.150467619516127,45.569262163601586,lentil
24,67,24,23.042717696328918,63.5819678684621,6.131460751125534,49.32893580672051,lentil
29,68,21,21.511557990913794,62.13697481881652,6.305705916247036,49.31919492891604,lentil
27,69,23,21.580191739662606,60.66885913989546,6.8850488622343065,39.26509934104056,lentil
28,70,21,21.7245210883386,61.739488828546776,6.290607493669756,50.00632277542402,lentil
33,68,21,21.079873602249563,63.49158036498099,6.055722665366192,49.19278852499131,lentil
30,80,14,24.589048405857934,60.65579044633966,5.754827922638212,48.57348921016496,lentil
30,77,15,25.153077594176708,57.65692282200745,5.7376466454018535,49.447206216035795,lentil
26,78,16,24.52390562451632,62.39739030872536,5.9790968304502785,52.056589062817935,lentil
32,81,13,23.933299833039055,58.83343776016442,6.135194854639597,55.80165459477814,lentil
28,84,20,26.05728895815111,62.19782922697163,6.280311292818306,53.91569910826827,lentil
25,80,19,26.26478459562834,57.211293927313086,6.323578454417249,48.19275077035686,lentil
29,78,20,25.243651687430095,59.89499156220831,6.3645165139763,46.87593440802743,lentil
25,75,20,24.891051873122038,59.98432361064959,5.845289323966436,49.51758648259574,lentil
30,78,15,26.02759989216575,60.811464167092076,6.0922021969704065,58.37166531835586,lentil
27,77,15,23.7709003611073,63.479609726368295,5.93683749267781,41.753632940182655,lentil
42,66,20,21.578087703140035,65.40960388798761,6.979473736510569,47.85577890583564,lentil
42,64,23,19.875009047903696,64.97896965689684,6.7953955793044285,50.59587391105383,lentil
42,58,20,21.28458809479836,63.88973075888403,7.030031186211667,46.11503831508029,lentil
43,59,22,20.44107105397469,63.36987368017638,6.817787226777262,38.136955492010834,lentil
38,58,21,19.64261840783121,66.77681123216409,7.306352181544775,52.64625387118346,lentil
31,66,17,22.33851443784805,67.11830848198606,7.432823228696647,51.78806520434647,lentil
39,61,24,20.995733624482263,65.53316317630758,7.000770807108083,44.84103018334742,lentil
46,64,25,20.825227043313134,66.13181151196717,7.01411109696821,39.47338807801233,lentil
38,56,19,20.666318537655524,63.127829266726145,7.095581391196795,50.52952057472507,lentil
43,62,23,21.714820328115422,66.76815701179576,7.124133617719775,45.77619701566281,lentil
10,75,17,24.411742215663498,68.77435735371594,7.394762966855517,40.088149662631395,lentil
13,71,20,27.493635709345284,70.1056600162978,7.2466648319911195,38.558221212101344,lentil
11,71,18,24.10241368832876,66.94476541568407,7.502568481280695,40.61362362199097,lentil
7,65,19,23.375679181305475,69.48479198136148,7.253566839114937,47.32936814576123,lentil
7,69,18,27.04671995486037,69.38302813052009,7.17283142938175,47.96301655467802,lentil
10,72,22,24.318412978697268,67.2253963387404,7.236503052944176,37.69578945273078,lentil
6,75,22,25.460422190909156,69.07693517315634,7.444421161734429,46.231895221000066,lentil
9,69,21,24.277156401221024,66.3872124696563,7.734597257510866,43.452064007389765,lentil
11,68,18,24.942362597740296,66.55776226350638,7.314871326724635,34.02253516817266,lentil
8,73,20,25.004048207838505,69.86852216915052,7.454622866405985,41.45621783957554,lentil
18,83,19,21.867764084473343,67.9932588171675,5.819431694467006,39.083823168549735,lentil
11,81,22,21.964639878738577,65.57603615975863,6.277758158442131,31.406255850455278,lentil
11,80,15,20.71299399611616,65.50366178922245,5.629923850891099,38.44225032155368,lentil
11,82,20,21.929820421067706,66.82753598544767,5.963305320659333,32.46724725284012,lentil
16,82,22,22.862039182860205,67.32132360123978,5.826110572403981,41.49397512143227,lentil
9,85,18,23.696581855079053,67.92450188157767,5.918308148397822,36.69848110925451,lentil
11,79,16,21.613998347942093,63.08068803300359,5.996415316800539,32.05808541082655,lentil
12,76,24,21.792720113192715,63.781977712964185,6.433098154536952,29.161708160350848,lentil
12,79,18,21.17489666663382,65.93491539094718,6.219400412090978,35.20146815215784,lentil
12,82,20,21.18866448038267,62.6357053469265,5.74399296422771,44.737436078706466,lentil
38,75,21,26.088798105743862,71.63043145354013,6.962155253843576,51.0732832223169,lentil
34,73,18,25.874092040471208,71.76353255570696,6.985827832392016,49.77872993460088,lentil
40,77,25,27.63133361123075,70.15602775611949,7.21414832545603,51.16239705022867,lentil
40,74,21,24.635297939625858,68.5049915571217,7.449654208624109,45.627957295892735,lentil
38,78,17,26.034229234223677,63.02481526123492,6.975597212341758,53.23079409069482,lentil
39,78,17,25.55170552649548,70.1749066731614,7.262527106521968,51.00072641760474,lentil
39,73,24,27.931749124569254,71.08427017927679,7.206164809189222,46.998675370846335,lentil
36,81,22,27.071582228211078,70.21519006502858,7.314777503695236,60.663843025805946,lentil
34,75,19,27.03076539921871,71.09570742750354,7.221486083367626,50.09097378627027,lentil
36,78,17,26.33964154525192,68.19136709995158,7.143666317879011,59.45674912508857,lentil
7,73,24,29.788857538935837,71.06242039581898,6.672951643452441,55.75232844388582,lentil
4,65,21,29.595276941608926,70.23906569360283,6.677144779305178,51.67444763545949,lentil
0,66,22,29.198317023317028,72.20475397075637,6.567228516621144,48.17691630779523,lentil
0,64,25,29.060991749033935,67.74113490722327,6.794252222858555,53.17137883885321,lentil
1,65,20,30.616870310109263,70.74201541119363,6.64271483486876,42.243872666991074,lentil
2,67,32,29.644191707898568,67.60193021420609,6.739938516566086,53.27881137809762,lentil
1,71,27,30.066963015459333,70.69522436583019,6.8563824317495214,57.644131357956276,lentil
0,70,18,29.740174256426467,71.26114049567366,6.571539398872726,45.83254836749825,lentil
0,72,18,30.76252741637445,69.07175461569233,6.5752189592345145,48.495434352228486,lentil
3,63,18,30.049192366142623,72.37999135715103,6.42044660975554,57.947490712632664,lentil
10,72,22,28.136578709983702,64.11481804468018,7.027614664247008,49.18486560504329,lentil
15,72,26,26.29759836843213,60.8857986743677,7.180121606337278,45.027616170805516,lentil
6,73,22,28.87718604139165,60.66340671397095,7.211273656321633,43.19419895312065,lentil
3,73,29,26.904694270844697,64.23299361141754,7.6576203163030545,45.53203438248361,lentil
11,76,26,27.087530640566467,65.42313670516995,7.229091336563747,36.5897485635108,lentil
7,78,24,27.961298669912242,61.468440272519096,7.202742821874048,43.3066434025668,lentil
5,71,21,27.713800509990833,63.467389379947484,6.967571452708359,53.210736168961915,lentil
6,74,23,27.428737186666414,60.05559806716789,7.099605209191094,41.436030831788045,lentil
11,71,28,26.21539821286911,61.725638523273794,7.375317733681361,47.74730346938055,lentil
8,80,22,28.417012491315372,64.37092657710336,7.0276954059409045,51.482096476914975,lentil
15,56,14,27.11240896441112,67.83039585119776,7.309848538253297,54.04472443890266,lentil
8,55,17,27.633358915552357,70.08694860933876,7.185140135341918,48.49942728995288,lentil
9,53,15,28.17711851042843,68.21207850479125,7.510143767801749,52.54543146768988,lentil
10,55,21,28.205872324461748,68.44988004683772,7.11859981091662,37.020653386931684,lentil
10,55,17,28.745590086340425,65.31961580013599,7.080494914869375,54.755678509526106,lentil
12,54,13,27.7889972288032,67.99344391810143,7.254455369370051,53.49892398686367,lentil
11,48,19,27.843679971956707,64.20705250592417,7.365893140539816,42.59964297376635,lentil
15,58,19,27.088806217053488,70.19734148528332,7.733228828972773,46.362160968077205,lentil
13,61,20,27.62945461216206,68.9011301917915,7.461717410599735,51.68167463351014,lentil
8,63,16,28.175035139037625,67.36757015568976,7.346813064839785,45.10610516013647,lentil
31,64,11,21.586297169128244,62.37756093320057,6.563315736414607,50.93862399902502,lentil
40,66,9,21.361603120793298,62.167345651058234,6.457462998762506,51.030751765372074,lentil
38,78,17,19.593242250959918,63.89289291847018,6.22576878111211,45.825878159270246,lentil
40,72,12,20.03596690022978,63.2762882513112,6.315176504001087,42.85375513978035,lentil
42,73,14,19.604267806538623,67.42171916410952,5.7753727081127515,47.18000525927246,lentil
38,69,14,20.96441670628264,65.04890574606554,6.584389700849436,52.122183020344146,lentil
36,73,18,21.292821187982252,65.5800219600891,6.349038642224726,48.12372747136228,lentil
41,66,21,21.131985486496596,62.65572396369069,6.459766091096595,44.17028902366908,lentil
39,71,14,20.503697520025018,63.609855785488065,6.500264348349379,50.18193129891064,lentil
41,67,14,18.82016782571377,61.965546870164324,6.540451851991539,50.645035627306726,lentil
30,59,24,23.336850121404694,59.244928940456596,7.076612137531292,54.18705038086766,lentil
21,54,24,22.355641114315294,60.9741527514024,6.9394517095095685,53.35375543355861,lentil
24,56,18,23.639092893875407,55.33510982715227,7.01532921953103,49.23879766886165,lentil
31,62,19,24.539374717146515,59.3044169385233,6.821108938292332,56.82989032281318,lentil
32,52,25,21.529630749209268,58.7018232751464,7.099941418195796,44.99502795960269,lentil
29,53,19,23.022019462158692,58.159496652175775,7.018476877931735,56.23376617713054,lentil
27,52,19,21.556747934278988,61.7920172209379,6.946203616898015,62.636268045948306,lentil
26,55,22,25.512002005658843,58.885958748733344,7.178828837699073,45.3011859609989,lentil
23,54,22,23.344393350889302,60.915429699890446,6.702975849804754,49.390038758277235,lentil
26,57,24,23.891807562567514,56.836602500121465,6.807768975816571,59.38257837400994,lentil
7,81,21,22.64098796986509,60.81057841741905,6.35127082803751,41.37981243039111,lentil
8,80,13,20.7067768710907,59.391344290878706,6.556584993460666,39.277263604699904,lentil
6,78,16,21.170108824613557,61.41709133452204,6.83935312111831,50.3782600181667,lentil
17,76,15,22.019540484953573,66.20390793756012,6.083209434874727,34.55317432631096,lentil
11,77,20,23.742303075657993,65.7757634282448,6.170566476940851,39.102846685184105,lentil
9,77,13,20.506451121444808,64.02352990589928,6.4344484276620975,39.139754505494146,lentil
9,78,19,21.34856257670967,61.82901360857778,6.308050810407245,36.94751811276351,lentil
7,75,21,20.375008377076192,65.55211297563177,6.321561590800291,33.32703043228806,lentil
6,76,19,21.731485813252135,64.81512078345749,6.5151815965837345,35.4218885122583,lentil
12,80,19,22.76635568893856,65.80790776100446,6.2006984268436245,40.43327703044381,lentil
4,57,21,25.045835461741195,70.45163782800074,7.836949812305169,41.6189753803325,lentil
2,59,22,26.894116326262957,69.9403056864339,7.601927566467277,35.49442504018939,lentil
3,63,15,25.52499227958958,67.08871600133972,7.645643726681259,30.086962692902727,lentil
8,62,22,24.48565586383085,66.47969812558448,7.651028275133752,39.40330358746855,lentil
4,63,19,26.320709887954784,68.24803353861675,7.828562457269428,43.15355671705879,lentil
5,58,19,27.094145020648494,67.8552171849211,8.029729293564026,42.841751698030365,lentil
4,63,16,26.560700389395908,66.3782053735098,7.469156456431686,36.29628397896552,lentil
7,58,21,27.26374331813964,67.27246696455241,7.5973581157581185,43.77645177963008,lentil
6,57,19,26.000421388181095,67.02717568198739,7.644062307265988,43.13031981453203,lentil
8,64,22,27.313451612108654,66.22946595342265,7.600164214408808,46.394162411515985,lentil
35,71,17,20.41393450157473,65.28923231961144,7.356399692299529,61.866599491652906,lentil
36,73,11,22.065861181386182,61.130680149179845,7.655199308230876,58.16436064948172,lentil
33,76,14,22.543151626466113,63.7110065333629,7.577549153818487,49.163202139848075,lentil
31,77,14,20.12013493822112,64.15978155862427,7.742990104983436,50.114893821487996,lentil
35,70,13,19.66169233926184,62.187442652694386,7.478819657361268,49.362185130685106,lentil
32,75,12,21.555345135315925,64.60649715217791,7.704026432786002,58.68359389034465,lentil
28,72,15,20.497288768353766,64.85450982998786,7.7223738318160935,50.878300767936345,lentil
35,72,17,19.727382339948857,63.52498023305475,7.53781417201683,43.72504018394413,lentil
29,72,18,22.148631962525812,57.221047257704505,7.754426207993824,51.886393150442075,lentil
31,75,22,20.42515021773961,63.06927022676048,7.492174410621741,54.05799881474453,lentil
30,76,16,23.743443696407187,68.9503542237014,7.751866741164278,43.64476969377929,lentil
31,76,18,23.003987117916154,67.91218048725209,8.027886446911324,37.779763787540105,lentil
36,76,20,23.69033991095936,69.54321973223938,7.779999802567378,40.30373782157396,lentil
35,72,16,24.999181563649465,66.94647482287905,7.671261159447937,24.55945391417316,lentil
32,81,13,22.73864051997681,64.25590395107915,7.723250570859366,32.63439912132698,lentil
34,74,14,24.244429139599347,66.04259596829303,7.613760778223994,50.091024696724574,lentil
31,83,12,24.188516280971278,66.5091679193391,7.688397496625397,42.75716454372376,lentil
27,83,17,24.561097458985675,67.4809227535656,7.933361221191786,38.60282801264137,lentil
35,80,15,22.78627870079477,66.41025164454413,7.313325593505359,38.455344404084734,lentil
39,79,10,26.3225672028534,65.73740139259476,7.958285464689736,31.963374300510935,lentil
7,26,37,24.76683801568942,92.95119673787964,6.077034781503352,115.27413573792704,pomegranate
0,26,40,23.93015806880384,88.92226792343737,5.70292563977949,114.41878578040121,pomegranate
0,28,39,24.74865573985401,89.01625737036444,6.191560552745372,117.38169021683322,pomegranate
0,20,41,24.868899014237734,95.28933828336822,5.895690234677254,114.0563905029637,pomegranate
3,27,40,24.047017107759103,90.64297248338079,6.037944118535002,112.12728204023482,pomegranate
2,28,37,24.144282789237813,92.93943276299503,5.873277065254402,111.78580810117128,pomegranate
2,23,36,25.29975837204382,97.0687698959653,6.059100439118044,119.41795745214792,pomegranate
0,25,33,24.084174294655508,93.39862354663818,6.233473229031439,107.7983833580992,pomegranate
5,23,35,26.16154775900067,94.28334995688301,6.055099734056912,112.012927461434,pomegranate
0,22,38,25.433467030624584,92.46658926488348,5.851012120192633,113.63433999366801,pomegranate
8,19,31,18.257198296126667,91.03962973544353,6.018298887862643,113.5034263228187,pomegranate
9,21,36,18.27058879533152,89.76221753488538,5.7348196166056,107.2297698318587,pomegranate
7,16,35,20.476487650427146,93.95408109288189,5.883769279019088,105.38702477001553,pomegranate
4,23,35,21.202920179619685,91.95262994563355,5.893161609055227,115.13814583387318,pomegranate
5,18,36,20.12994455082537,90.56591628666668,5.946752482402281,113.9787929712213,pomegranate
5,20,38,18.94613801865569,91.89344588663056,5.931708432614507,112.17159867423868,pomegranate
13,15,38,17.916360304126542,90.64843665634791,5.945008427067932,105.48224914734982,pomegranate
5,19,41,21.232389059203904,91.65413260279107,5.847989758108685,114.29381455297182,pomegranate
6,21,36,20.150880918471817,91.76398434295817,6.067822013437876,101.71754097656817,pomegranate
6,14,40,20.708309509656406,89.17122877990697,6.23862629332755,107.82550881889821,pomegranate
6,22,37,18.039502154965774,89.06240573054225,6.527181450714045,105.49602097677472,pomegranate
10,26,36,17.891823425833778,87.01647456996638,7.094745067286069,100.2602513031405,pomegranate
6,25,36,19.549679858203127,85.60813073302975,6.61586705297794,107.01255016705245,pomegranate
4,22,38,18.497805264118863,86.759453682882,7.114946358531918,102.90141722809976,pomegranate
10,24,33,17.90258606426909,90.02980194463746,6.374403743733205,91.82295242712655,pomegranate
9,26,32,18.616367957832846,88.0696980340295,6.810165447558013,101.07464945578339,pomegranate
9,26,39,17.634792030832404,89.55652331630104,6.8853309807274385,105.77331998381965,pomegranate
3,23,37,19.526731859008994,85.33774514148378,6.520621792645788,96.08114934206189,pomegranate
9,28,31,18.579209034894355,83.30425244255642,6.84440856841603,101.97419027583335,pomegranate
10,29,38,19.502683323178,88.15914137639,6.9745792994814835,105.80385244115253,pomegranate
41,16,38,25.177545247351542,93.81936344040543,6.464952081626796,110.70133077314584,pomegranate
38,16,43,24.23261220943247,94.04516863719795,6.203427377427554,105.29551609718558,pomegranate
35,21,36,27.11068254836901,95.04792205015482,6.381319061807852,102.31658576579672,pomegranate
36,18,36,23.5472798626417,98.30692381514706,6.303280415418991,107.16683386627427,pomegranate
34,15,36,24.197695382297617,92.64728175501679,6.378255975048802,111.71469109664584,pomegranate
38,19,38,23.836576770346596,95.7875228120296,6.591353144887737,114.67610852311378,pomegranate
40,19,38,23.908481453718675,93.91974282850954,6.42213879203035,113.08182551811427,pomegranate
41,22,37,23.470880926690057,92.70536127703174,6.561864930825018,114.58075158132173,pomegranate
37,22,32,24.261761106342412,93.57780616262286,6.4420750561763525,109.47182897039437,pomegranate
40,17,40,24.408011647361793,96.02706697615896,6.308585405111677,109.82631927898329,pomegranate
1,29,38,21.87346883133395,90.05466672529724,6.762491443646903,103.21758706807236,pomegranate
0,29,37,20.97138940860237,88.11336825289602,6.901668599625839,116.93723507014026,pomegranate
4,25,36,22.949210072182844,90.56467620349281,6.826918537551583,108.37635846442939,pomegranate
3,27,41,21.791253033846697,91.15683523957837,6.675485828850225,104.94820769499294,pomegranate
0,23,42,21.535901149137366,91.68865793859172,7.012115080529187,106.18541428718477,pomegranate
0,22,41,23.25865431111443,90.68391280883331,6.9055872430029694,99.40317028010071,pomegranate
0,21,37,22.911367210683412,88.99736440172147,6.777646774671924,108.7820675038539,pomegranate
0,27,37,21.804277924758473,91.22509273758196,6.847909084420889,106.59738084370129,pomegranate
0,31,39,22.063319294481456,87.49740448997001,6.633542413975543,104.87245164025084,pomegranate
0,25,42,22.61356203623688,92.10459132399549,7.057353298119893,103.75440993069809,pomegranate
31,24,42,24.014422232338706,91.98596979509963,6.5679237139182645,112.37650594263305,pomegranate
36,21,36,23.591995438417992,92.89205241130112,6.363048413168511,96.1108519212905,pomegranate
34,28,43,24.319612288857822,93.4652543237384,6.40799740043475,106.79307798692643,pomegranate
33,24,37,24.46031913776105,92.11083083621013,6.618258107705497,118.47416513546446,pomegranate
36,24,43,25.514241256552598,92.26010099145063,6.421836487165171,112.9290727424375,pomegranate
26,29,36,25.202867612441594,93.92224394410495,6.430113998376651,109.1076723153233,pomegranate
32,21,37,26.995737968391026,95.71428247937817,6.411143600271041,113.4943723358513,pomegranate
34,30,33,22.71416288189052,95.32165652980525,6.595687690636785,111.39143315528288,pomegranate
30,23,42,24.93130482751581,93.2477884738374,6.839385066206097,111.66819924226407,pomegranate
32,28,45,22.300434668739804,89.68171734842208,6.223033574454583,108.93332120176922,pomegranate
21,22,46,23.240377227284963,89.1502715827712,6.000690043606242,114.0341126646536,pomegranate
19,28,32,23.235732418748864,94.51748195810673,6.244375592118229,101.5249002090878,pomegranate
16,22,42,22.60046362375674,89.42148923144167,6.627289663475781,103.70672394085905,pomegranate
21,19,39,22.189862835174207,89.56466949671032,6.0847487557166735,99.84759267566884,pomegranate
17,24,40,22.645735569924422,91.332109348248,6.520886716093095,103.35275717953473,pomegranate
21,23,41,23.720276912630755,90.38735928497347,6.307503602536077,107.997368523389,pomegranate
23,25,37,22.215507057453383,87.27858049073382,6.14037441948172,97.13039725496947,pomegranate
22,22,34,20.728886254910538,90.49131217110339,6.534637831634698,105.92754885139406,pomegranate
19,19,36,22.933636768851716,91.99391754720548,6.392804837764473,111.98887571800434,pomegranate
19,20,39,23.74830205962656,90.63289520064004,6.25509017684628,107.91917520873557,pomegranate
9,23,41,21.90281541540669,91.44860143968896,6.209441325799782,103.85688593019566,pomegranate
8,30,39,23.93266724791966,91.7060600000338,6.37453816430666,104.5455961603445,pomegranate
5,30,38,23.530406090664773,90.27732584956607,6.1644633282355805,107.91655586083779,pomegranate
0,31,41,22.081362838346333,92.65052515654457,6.137928479045095,111.55406781865597,pomegranate
